ms,sensor1
25765397,0.174
25766411,0.195
25767425,0.195
25768439,0.188
25769453,0.175
25770467,0.179
25771481,0.193
25772495,0.173
25773509,0.206
25774523,0.2
25775537,0.176
25776551,0.199
25777565,0.188
25778579,0.188
25779593,0.179
25780607,0.184
25781621,0.172
25782635,0.204
25783653,0.172
25784667,0.171
25785681,0.196
25786695,0.179
25787709,0.19
25788723,0.167
25789737,0.177
25790751,0.188
25791765,0.194
25792779,0.177
25793793,0.185
25794807,0.195
25795821,0.167
25796835,0.202
25797849,0.191
25798863,0.172
25799877,0.177
25800891,0.189
25801905,0.174
25802919,0.181
25803933,0.194
25804947,0.19
25805961,0.148
25806978,0.176
25807992,0.176
25809006,0.179
25810020,0.177
25811034,0.171
25812048,0.192
25813062,0.18
25814076,0.177
25815090,0.201
25816104,0.177
25817118,0.191
25818132,0.176
25819146,0.171
25820160,0.176
25821174,0.195
25822188,0.188
25823202,0.189
25824216,0.188
25825230,0.164
25826244,0.189
25827258,0.185
25828272,0.177
25829286,0.2
25830300,0.191
25831318,0.199
25832332,0.189
25833346,0.176
25834360,0.17
25835374,0.198
25836388,0.189
25837402,0.191
25838416,0.177
25839430,0.168
25840444,0.196
25841458,0.169
25842472,0.177
25843486,0.199
25844500,0.161
25845514,0.187
25846528,0.178
25847542,0.178
25848556,0.172
25849570,0.196
25850584,0.193
25851598,0.191
25852612,0.193
25853626,0.2
25854644,0.172
25855658,0.189
25856672,0.194
25857686,0.179
25858700,0.179
25859714,0.187
25860728,0.188
25861742,0.195
25862756,0.178
25863770,0.187
25864784,0.191
25865798,0.188
25866812,0.193
25867826,0.188
25868840,0.188
25869854,0.188
25870868,0.177
25871882,0.19
25872896,0.178
25873910,0.178
25874924,0.201
25875938,0.172
25876952,0.177
25877970,0.186
25878984,0.168
25879998,0.189
25881012,0.189
25882027,0.172
25883041,0.174
25884055,0.166
25885094,0.175
25886108,0.179
25887122,0.169
25888136,0.191
25889150,0.187
25890164,0.174
25891178,0.172
25892192,0.172
25893206,0.186
25894220,0.178
25895234,0.174
25896248,0.175
25897262,0.177
25898276,0.176
25899290,0.19
25900304,0.191
25901322,0.171
25902336,0.191
25903350,0.192
25904364,0.177
25905378,0.187
25906392,0.171
25907406,0.188
25908420,0.169
25909434,0.191
25910448,0.194
25911462,0.17
25912476,0.188
25913490,0.184
25914504,0.172
25915518,0.188
25916532,0.173
25917546,0.192
25918560,0.19
25919574,0.17
25920588,0.189
25921602,0.164
25922616,0.174
25923630,0.199
25924644,0.191
25925662,0.19
25926676,0.188
25927690,0.188
25928704,0.198
25929718,0.18
25930732,0.186
25931746,0.199
25932760,0.195
25933774,0.173
25934788,0.189
25935802,0.195
25936816,0.165
25937839,0.191
25938853,0.191
25939867,0.188
25940881,0.195
25941895,0.172
25942909,0.165
25943923,0.189
25944937,0.188
25945951,0.172
25946965,0.175
25947979,0.194
25948997,0.185
25950011,0.187
25951025,0.186
25952039,0.174
25953053,0.176
25954067,0.187
25955081,0.189
25956095,0.197
25957109,0.153
25958123,0.186
25959137,0.152
25960151,0.188
25961165,0.158
25962179,0.168
25963193,0.177
25964207,0.188
25965221,0.188
25966235,0.188
25967257,0.192
25968271,0.159
25969285,0.176
25970299,0.185
25971313,0.189
25972331,0.173
25973345,0.176
25974359,0.188
25975373,0.175
25976387,0.176
25977401,0.178
25978415,0.176
25979429,0.207
25980443,0.186
25981457,0.186
25982471,0.175
25983485,0.176
25984499,0.191
25985513,0.188
25986537,0.175
25987551,0.191
25988565,0.197
25989579,0.194
25990593,0.183
25991607,0.172
25992621,0.185
25993635,0.177
25994649,0.174
25995661,0.189
25996676,0.172
25997690,0.177
25998704,0.188
25999718,0.199
26000732,0.175
26001746,0.185
26002760,0.168
26003774,0.167
26004788,0.174
26005802,0.173
26006816,0.189
26007830,0.157
26008844,0.189
26009858,0.177
26010872,0.184
26011886,0.192
26012900,0.196
26013914,0.19
26014928,0.194
26015942,0.187
26016956,0.17
26017970,0.172
26018984,0.196
26020002,0.162
26021016,0.174
26022030,0.174
26023044,0.186
26024058,0.158
26025072,0.193
26026086,0.176
26027100,0.185
26028114,0.171
26029128,0.187
26030142,0.166
26031156,0.196
26032170,0.177
26033184,0.172
26034198,0.189
26035212,0.188
26036226,0.171
26037240,0.178
26038254,0.187
26039268,0.159
26040282,0.189
26041296,0.191
26042310,0.18
26043328,0.2
26044342,0.186
26045356,0.172
26046370,0.175
26047384,0.168
26048398,0.192
26049412,0.176
26050426,0.19
26051440,0.19
26052454,0.179
26053468,0.186
26054482,0.188
26055496,0.186
26056510,0.188
26057524,0.168
26058538,0.193
26059552,0.19
26060566,0.19
26061580,0.194
26062594,0.194
26063608,0.177
26064622,0.179
26065636,0.19
26066654,0.201
26067668,0.171
26068682,0.172
26069696,0.173
26070710,0.193
26071724,0.187
26072738,0.198
26073752,0.177
26074766,0.192
26075780,0.191
26076794,0.192
26077808,0.186
26078822,0.19
26079836,0.173
26080850,0.196
26081864,0.174
26082878,0.191
26083892,0.194
26084906,0.191
26085920,0.174
26086934,0.176
26087948,0.177
26088962,0.191
26089976,0.188
26090994,0.187
26092008,0.194
26093022,0.181
26094036,0.188
26095050,0.189
26096064,0.187
26097078,0.176
26098092,0.172
26099106,0.186
26100120,0.185
26101134,0.191
26102148,0.206
26103162,0.192
26104176,0.188
26105190,0.179
26106204,0.169
26107218,0.175
26108232,0.179
26109246,0.17
26110285,0.201
26111299,0.178
26112313,0.165
26113327,0.176
26114345,0.187
26115359,0.178
26116373,0.187
26117387,0.184
26118401,0.187
26119415,0.192
26120429,0.189
26121443,0.194
26122457,0.193
26123471,0.175
26124485,0.188
26125499,0.177
26126513,0.171
26127527,0.191
26128541,0.172
26129555,0.191
26130569,0.187
26131583,0.18
26132597,0.191
26133611,0.175
26134625,0.187
26135639,0.187
26136653,0.197
26137671,0.174
26138685,0.172
26139699,0.177
26140713,0.191
26141727,0.186
26142741,0.196
26143755,0.164
26144769,0.187
26145783,0.164
26146797,0.186
26147811,0.185
26148825,0.177
26149839,0.199
26150853,0.184
26151867,0.177
26152881,0.189
26153895,0.176
26154909,0.185
26155923,0.189
26156937,0.171
26157951,0.19
26158965,0.187
26159979,0.177
26160997,0.197
26162011,0.172
26163025,0.188
26164039,0.19
26165053,0.203
26166067,0.16
26167081,0.186
26168095,0.191
26169109,0.184
26170123,0.199
26171137,0.188
26172151,0.189
26173165,0.189
26174179,0.19
26175193,0.185
26176207,0.201
26177221,0.175
26178235,0.172
26179249,0.199
26180272,0.173
26181286,0.168
26182300,0.187
26183314,0.191
26184328,0.197
26185354,0.172
26186368,0.175
26187382,0.167
26188396,0.185
26189410,0.188
26190424,0.193
26191438,0.193
26192452,0.168
26193466,0.185
26194480,0.176
26195494,0.176
26196508,0.186
26197522,0.173
26198536,0.17
26199550,0.167
26200564,0.187
26201578,0.175
26202592,0.188
26203606,0.177
26204620,0.174
26205634,0.189
26206648,0.176
26207670,0.172
26208687,0.2
26209701,0.191
26210715,0.177
26211729,0.191
26212743,0.176
26213757,0.169
26214771,0.21
26215785,0.188
26216799,0.181
26217813,0.175
26218827,0.175
26219841,0.188
26220855,0.169
26221869,0.156
26222883,0.194
26223897,0.189
26224911,0.187
26225925,0.165
26226939,0.185
26227953,0.202
26228967,0.19
26229981,0.168
26230995,0.192
26232012,0.194
26233026,0.169
26234040,0.211
26235054,0.176
26236068,0.189
26237082,0.172
26238096,0.172
26239110,0.185
26240124,0.191
26241148,0.191
26242162,0.188
26243176,0.174
26244190,0.175
26245204,0.163
26246218,0.166
26247232,0.189
26248246,0.188
26249260,0.186
26250274,0.194
26251288,0.163
26252302,0.198
26253316,0.176
26254330,0.186
26255342,0.188
26256356,0.191
26257370,0.173
26258384,0.168
26259398,0.185
26260412,0.177
26261426,0.177
26262440,0.186
26263454,0.185
26264468,0.203
26265482,0.176
26266496,0.197
26267510,0.184
26268524,0.186
26269538,0.191
26270552,0.173
26271566,0.176
26272580,0.189
26273594,0.172
26274608,0.171
26275622,0.184
26276636,0.188
26277650,0.172
26278664,0.194
26279681,0.166
26280695,0.167
26281709,0.176
26282723,0.189
26283737,0.187
26284751,0.184
26285765,0.192
26286779,0.184
26287793,0.194
26288807,0.186
26289821,0.189
26290835,0.193
26291849,0.186
26292863,0.177
26293877,0.173
26294891,0.185
26295905,0.2
26296919,0.198
26297933,0.176
26298947,0.175
26299961,0.172
26300975,0.184
26301989,0.192
26303006,0.176
26304020,0.191
26305034,0.185
26306048,0.184
26307062,0.204
26308076,0.191
26309090,0.157
26310104,0.168
26311118,0.2
26312132,0.194
26313146,0.169
26314160,0.184
26315174,0.188
26316188,0.186
26317202,0.195
26318216,0.195
26319230,0.187
26320244,0.206
26321258,0.171
26322272,0.191
26323286,0.171
26324300,0.208
26325314,0.176
26326331,0.187
26327345,0.176
26328359,0.156
26329373,0.185
26330387,0.176
26331401,0.172
26332415,0.185
26333429,0.175
26334443,0.184
26335482,0.188
26336496,0.175
26337510,0.188
26338524,0.187
26339538,0.186
26340552,0.172
26341566,0.172
26342580,0.17
26343594,0.16
26344608,0.184
26345622,0.162
26346636,0.176
26347650,0.176
26348664,0.189
26349678,0.159
26350695,0.197
26351709,0.175
26352723,0.188
26353737,0.173
26354751,0.182
26355765,0.197
26356779,0.188
26357793,0.186
26358807,0.171
26359821,0.19
26360835,0.174
26361849,0.176
26362863,0.184
26363877,0.174
26364891,0.182
26365905,0.19
26366919,0.177
26367933,0.169
26368947,0.196
26369961,0.185
26370975,0.175
26371989,0.188
26373003,0.188
26374020,0.187
26375034,0.184
26376048,0.185
26377062,0.202
26378076,0.191
26379090,0.191
26380104,0.176
26381118,0.176
26382132,0.17
26383146,0.191
26384160,0.176
26385174,0.172
26386188,0.194
26387202,0.165
26388216,0.205
26389230,0.177
26390244,0.19
26391258,0.191
26392272,0.171
26393286,0.175
26394300,0.191
26395314,0.161
26396328,0.185
26397346,0.172
26398360,0.187
26399374,0.182
26400388,0.171
26401402,0.172
26402416,0.173
26403430,0.176
26404444,0.163
26405458,0.185
26406472,0.195
26407486,0.168
26408500,0.168
26409514,0.169
26410528,0.162
26411542,0.188
26412556,0.172
26413570,0.189
26414584,0.175
26415598,0.192
26416612,0.194
26417626,0.173
26418640,0.188
26419654,0.188
26420672,0.184
26421686,0.188
26422709,0.17
26423723,0.19
26424737,0.171
26425751,0.184
26426765,0.173
26427779,0.191
26428793,0.185
26429807,0.191
26430821,0.173
26431835,0.174
26432849,0.193
26433863,0.191
26434877,0.189
26435891,0.161
26436905,0.184
26437919,0.173
26438933,0.188
26439947,0.185
26440961,0.185
26441975,0.168
26442989,0.168
26444003,0.175
26445021,0.163
26446035,0.174
26447049,0.172
26448063,0.184
26449077,0.188
26450098,0.176
26451112,0.2
26452126,0.187
26453140,0.164
26454154,0.176
26455168,0.177
26456182,0.189
26457196,0.176
26458210,0.172
26459224,0.175
26460238,0.168
26461252,0.168
26462266,0.183
26463280,0.176
26464294,0.191
26465308,0.184
26466322,0.189
26467336,0.185
26468354,0.186
26469368,0.177
26470382,0.172
26471396,0.188
26472410,0.201
26473424,0.191
26474438,0.15
26475452,0.188
26476466,0.184
26477480,0.186
26478494,0.171
26479508,0.184
26480522,0.167
26481536,0.16
26482550,0.174
26483564,0.196
26484578,0.175
26485592,0.185
26486606,0.187
26487620,0.184
26488634,0.161
26489648,0.188
26490662,0.171
26491680,0.168
26492694,0.176
26493708,0.184
26494722,0.162
26495746,0.174
26496760,0.176
26497774,0.171
26498788,0.186
26499802,0.189
26500816,0.185
26501830,0.186
26502844,0.192
26503858,0.184
26504872,0.191
26505886,0.19
26506900,0.163
26507914,0.199
26508928,0.185
26509942,0.196
26510956,0.166
26511970,0.172
26512984,0.173
26513998,0.184
26515010,0.185
26516024,0.184
26517038,0.176
26518052,0.176
26519066,0.174
26520080,0.192
26521094,0.165
26522108,0.173
26523122,0.184
26524136,0.171
26525150,0.161
26526164,0.185
26527178,0.197
26528192,0.176
26529206,0.188
26530220,0.186
26531234,0.191
26532248,0.165
26533262,0.196
26534276,0.176
26535290,0.194
26536304,0.189
26537318,0.167
26538332,0.183
26539349,0.182
26540363,0.169
26541377,0.175
26542391,0.19
26543405,0.174
26544419,0.184
26545433,0.161
26546447,0.17
26547461,0.176
26548475,0.169
26549489,0.188
26550503,0.185
26551517,0.171
26552531,0.176
26553545,0.186
26554559,0.176
26555573,0.166
26556587,0.166
26557601,0.187
26558615,0.19
26559629,0.184
26560668,0.194
26561682,0.186
26562700,0.189
26563714,0.188
26564728,0.165
26565742,0.176
26566756,0.149
26567770,0.151
26568784,0.196
26569798,0.176
26570812,0.173
26571826,0.188
26572840,0.191
26573854,0.175
26574868,0.195
26575882,0.166
26576896,0.172
26577910,0.188
26578924,0.19
26579938,0.189
26580952,0.175
26581966,0.19
26582980,0.176
26583994,0.169
26585008,0.199
26586026,0.187
26587040,0.185
26588054,0.184
26589068,0.184
26590082,0.176
26591096,0.184
26592110,0.184
26593124,0.164
26594138,0.187
26595152,0.158
26596166,0.194
26597180,0.197
26598194,0.175
26599208,0.184
26600222,0.186
26601236,0.188
26602250,0.17
26603264,0.175
26604278,0.176
26605292,0.192
26606306,0.187
26607320,0.186
26608334,0.163
26609348,0.184
26610366,0.184
26611380,0.185
26612394,0.173
26613408,0.195
26614422,0.174
26615436,0.186
26616450,0.185
26617464,0.184
26618478,0.188
26619492,0.175
26620506,0.188
26621520,0.184
26622534,0.158
26623548,0.189
26624562,0.176
26625576,0.174
26626590,0.173
26627604,0.171
26628618,0.175
26629632,0.166
26630646,0.192
26631660,0.183
26632674,0.192
26633692,0.194
26634706,0.17
26635720,0.172
26636734,0.185
26637748,0.166
26638762,0.166
26639776,0.187
26640790,0.173
26641804,0.19
26642818,0.17
26643832,0.175
26644846,0.174
26645860,0.176
26646874,0.187
26647888,0.185
26648902,0.184
26649916,0.19
26650930,0.171
26651944,0.186
26652958,0.172
26653972,0.191
26654986,0.189
26656000,0.191
26657018,0.172
26658032,0.187
26659046,0.176
26660060,0.176
26661074,0.191
26662088,0.188
26663102,0.176
26664116,0.173
26665139,0.188
26666153,0.178
26667167,0.192
26668181,0.184
26669195,0.189
26670209,0.167
26671223,0.174
26672237,0.18
26673251,0.174
26674265,0.176
26675279,0.176
26676293,0.186
26677307,0.175
26678321,0.163
26679335,0.186
26680353,0.171
26681367,0.176
26682381,0.184
26683395,0.184
26684409,0.188
26685423,0.174
26686437,0.185
26687451,0.185
26688465,0.189
26689479,0.169
26690493,0.176
26691507,0.191
26692522,0.19
26693543,0.184
26694557,0.17
26695571,0.171
26696585,0.178
26697599,0.175
26698613,0.184
26699627,0.173
26700641,0.186
26701655,0.187
26702669,0.156
26703683,0.187
26704701,0.176
26705715,0.173
26706729,0.192
26707743,0.196
26708757,0.173
26709771,0.177
26710785,0.172
26711799,0.16
26712813,0.171
26713827,0.168
26714841,0.194
26715855,0.176
26716869,0.182
26717883,0.191
26718897,0.189
26719911,0.168
26720925,0.19
26721939,0.185
26722953,0.194
26723967,0.17
26724981,0.174
26725995,0.193
26727009,0.187
26728027,0.188
26729041,0.183
26730055,0.173
26731069,0.189
26732083,0.183
26733097,0.176
26734111,0.171
26735125,0.176
26736139,0.184
26737153,0.176
26738167,0.184
26739181,0.15
26740195,0.17
26741209,0.169
26742223,0.185
26743237,0.184
26744251,0.168
26745265,0.176
26746279,0.173
26747293,0.175
26748307,0.175
26749321,0.186
26750345,0.171
26751363,0.185
26752377,0.183
26753391,0.182
26754405,0.163
26755419,0.184
26756433,0.168
26757447,0.161
26758461,0.164
26759475,0.184
26760489,0.172
26761503,0.186
26762517,0.169
26763531,0.16
26764545,0.174
26765559,0.17
26766573,0.183
26767587,0.18
26768601,0.171
26769615,0.166
26770629,0.187
26771643,0.183
26772657,0.191
26773671,0.19
26774684,0.188
26775698,0.197
26776712,0.188
26777726,0.159
26778740,0.176
26779754,0.169
26780768,0.199
26781782,0.172
26782796,0.191
26783810,0.188
26784824,0.171
26785863,0.168
26786877,0.19
26787891,0.158
26788905,0.172
26789919,0.184
26790933,0.187
26791947,0.175
26792961,0.188
26793975,0.175
26794989,0.16
26796003,0.167
26797017,0.164
26798031,0.195
26799049,0.184
26800063,0.16
26801077,0.191
26802091,0.183
26803105,0.195
26804119,0.174
26805133,0.156
26806147,0.176
26807161,0.173
26808175,0.168
26809189,0.186
26810203,0.183
26811217,0.184
26812231,0.203
26813245,0.176
26814259,0.188
26815273,0.195
26816287,0.171
26817301,0.167
26818315,0.187
26819329,0.185
26820343,0.199
26821357,0.192
26822375,0.182
26823389,0.169
26824403,0.171
26825417,0.184
26826431,0.184
26827445,0.183
26828459,0.171
26829473,0.185
26830487,0.195
26831501,0.178
26832515,0.19
26833529,0.185
26834543,0.194
26835557,0.166
26836571,0.175
26837585,0.185
26838599,0.165
26839613,0.169
26840627,0.167
26841641,0.184
26842655,0.184
26843669,0.184
26844683,0.184
26845701,0.176
26846715,0.185
26847729,0.169
26848743,0.173
26849757,0.174
26850771,0.163
26851785,0.172
26852799,0.184
26853813,0.182
26854827,0.194
26855841,0.174
26856855,0.171
26857869,0.172
26858883,0.183
26859897,0.196
26860911,0.197
