ms,electrode
1889303,0.451
1890314,0.462
1891325,0.452
1892336,0.458
1893347,0.457
1894358,0.459
1895369,0.451
1896380,0.459
1897391,0.453
1898402,0.460
1899413,0.461
1900424,0.460
1901435,0.450
1902446,0.462
1903461,0.461
1904472,0.458
1905483,0.456
1906494,0.455
1907505,0.445
1908516,0.451
1909527,0.446
1910538,0.444
1911549,0.443
1912560,0.442
1913571,0.454
1914582,0.450
1915593,0.446
1916604,0.453
1917615,0.445
1918626,0.452
1919637,0.439
1920648,0.449
1921659,0.442
1922670,0.438
1923681,0.441
1924702,0.427
1925713,0.429
1926724,0.437
1927735,0.434
1928746,0.435
1929757,0.430
1930768,0.433
1931779,0.436
1932790,0.445
1933801,0.442
1934812,0.445
1935823,0.440
1936834,0.460
1937849,0.461
1938868,0.462
1939879,0.464
1940890,0.461
1941901,0.465
1942912,0.468
1943923,0.470
1944934,0.460
1945945,0.469
1946956,0.461
1947967,0.473
1948978,0.467
1949989,0.470
1951000,0.465
1952011,0.470
1953031,0.466
1954042,0.454
1955053,0.462
1956064,0.467
1957075,0.454
1958086,0.465
1959097,0.469
1960108,0.457
1961119,0.457
1962130,0.467
1963141,0.455
1964152,0.453
1965163,0.465
1966174,0.465
1967223,0.459
1968234,0.458
1969245,0.453
1970256,0.458
1971267,0.453
1972282,0.460
1973293,0.456
1974304,0.445
1975315,0.448
1976326,0.454
1977337,0.451
1978348,0.443
1979359,0.453
1980370,0.443
1981381,0.447
1982392,0.448
1983403,0.442
1984414,0.453
1985425,0.450
1986436,0.449
1987447,0.445
1988458,0.446
1989469,0.441
1990480,0.450
1991491,0.456
1992502,0.462
1993513,0.447
1994524,0.451
1995535,0.449
1996546,0.449
1997557,0.457
1998568,0.449
1999579,0.459
2000590,0.449
2001601,0.452
2002612,0.449
2003623,0.450
2004634,0.449
2005645,0.457
2006659,0.449
2007670,0.445
2008681,0.457
2009692,0.453
2010703,0.446
2011714,0.454
2012725,0.443
2013736,0.441
2014747,0.460
2015759,0.468
2016770,0.465
2017781,0.465
2018792,0.456
2019803,0.453
2020815,0.458
2021826,0.453
2022837,0.464
2023848,0.456
2024859,0.447
2025870,0.452
2026881,0.447
2027892,0.448
2028903,0.456
2029914,0.454
2030925,0.445
2031936,0.441
2032947,0.446
2033958,0.443
2034969,0.452
2035980,0.441
2036991,0.439
2038002,0.448
2039013,0.436
2040024,0.438
2041035,0.442
2042050,0.447
2043061,0.449
2044072,0.447
2045083,0.444
2046094,0.439
2047105,0.443
2048117,0.433
2049128,0.431
2050139,0.439
2051150,0.439
2052161,0.442
2053173,0.437
2054184,0.438
2055195,0.428
2056206,0.441
2057217,0.442
2058229,0.435
2059240,0.445
2060251,0.451
2061262,0.454
2062273,0.456
2063284,0.449
2064295,0.453
2065306,0.444
2066317,0.446
2067328,0.445
2068339,0.445
2069350,0.443
2070361,0.449
2071372,0.451
2072383,0.446
2073395,0.452
2074406,0.451
2075417,0.444
2076432,0.452
2077443,0.449
2078454,0.443
2079465,0.446
2080476,0.436
2081487,0.446
2082498,0.450
2083509,0.441
2084520,0.447
2085531,0.445
2086542,0.449
2087553,0.443
2088564,0.434
2089575,0.442
2090587,0.439
2091598,0.449
2092609,0.437
2093620,0.436
2094631,0.429
2095643,0.446
2096654,0.444
2097665,0.436
2098676,0.434
2099687,0.453
2100698,0.447
2101710,0.441
2102721,0.445
2103732,0.456
2104743,0.446
2105755,0.454
2106766,0.440
2107777,0.449
2108788,0.444
2109799,0.444
2110814,0.449
2111825,0.447
2112837,0.462
2113848,0.453
2114859,0.457
2115870,0.457
2116881,0.449
2117892,0.449
2118903,0.447
2119914,0.457
2120925,0.445
2121936,0.444
2122947,0.447
2123958,0.443
2124969,0.460
2125980,0.451
2126991,0.443
2128002,0.452
2129013,0.448
2130024,0.453
2131035,0.442
2132046,0.441
2133057,0.440
2134068,0.449
2135079,0.443
2136090,0.441
2137101,0.452
2138112,0.454
2139124,0.442
2140135,0.454
2141146,0.457
2142157,0.451
2143168,0.453
2144180,0.457
2145195,0.452
2146206,0.457
2147217,0.452
2148228,0.451
2149239,0.439
2150250,0.453
2151261,0.441
2152272,0.450
2153283,0.452
2154294,0.433
2155305,0.440
2156316,0.448
2157327,0.447
2158338,0.465
2159349,0.463
2160360,0.452
2161371,0.447
2162382,0.442
2163393,0.454
2164404,0.449
2165453,0.449
2166464,0.439
2167475,0.439
2168486,0.441
2169497,0.450
2170508,0.444
2171519,0.443
2172530,0.433
2173541,0.434
2174552,0.445
2175564,0.440
2176575,0.435
2177596,0.446
2178607,0.451
2179622,0.437
2180633,0.445
2181644,0.443
2182664,0.443
2183675,0.448
2184686,0.448
2185697,0.434
2186708,0.446
2187719,0.441
2188730,0.449
2189742,0.438
2190753,0.437
2191764,0.444
2192775,0.434
2193786,0.441
2194798,0.433
2195809,0.442
2196820,0.444
2197840,0.442
2198851,0.442
2199862,0.435
2200873,0.427
2201884,0.435
2202895,0.442
2203906,0.429
2204917,0.431
2205928,0.440
2206939,0.426
2207950,0.431
2208961,0.440
2209972,0.438
2210983,0.430
2211994,0.428
2213005,0.432
2214020,0.433
2215031,0.442
2216042,0.434
2217053,0.438
2218064,0.437
2219075,0.441
2220086,0.442
2221097,0.439
2222108,0.444
2223119,0.441
2224130,0.442
2225141,0.440
2226152,0.439
2227163,0.436
2228175,0.442
2229186,0.445
2230197,0.439
2231208,0.446
2232219,0.435
2233230,0.442
2234241,0.436
2235252,0.445
2236263,0.448
2237274,0.436
2238285,0.451
2239296,0.449
2240307,0.444
2241318,0.449
2242329,0.445
2243340,0.450
2244351,0.449
2245362,0.449
2246373,0.451
2247384,0.452
2248399,0.457
2249410,0.457
2250421,0.453
2251432,0.446
2252443,0.457
2253454,0.447
2254465,0.457
2255476,0.453
2256487,0.453
2257498,0.437
2258509,0.457
2259520,0.451
2260531,0.445
2261542,0.442
2262553,0.443
2263564,0.443
2264575,0.451
2265587,0.448
2266598,0.443
2267609,0.449
2268620,0.458
2269631,0.446
2270643,0.453
2271654,0.451
2272665,0.448
2273676,0.449
2274687,0.454
2275699,0.449
2276710,0.457
2277721,0.449
2278732,0.445
2279743,0.445
2280754,0.448
2281765,0.442
2282774,0.452
2283800,0.453
2284814,0.462
2285828,0.449
2286842,0.457
2287856,0.461
2288870,0.461
2289884,0.452
2290899,0.449
2291913,0.457
2292927,0.461
2293941,0.452
2294955,0.450
2295969,0.469
2296983,0.453
2297997,0.461
2299012,0.456
2300026,0.468
2301040,0.460
2302054,0.466
2303068,0.470
2304082,0.457
2305096,0.463
2306110,0.463
2307124,0.473
2308138,0.466
2309152,0.475
2310166,0.481
2311180,0.474
2312194,0.470
2313208,0.476
2314222,0.475
2315236,0.468
2316250,0.465
2317264,0.467
2318282,0.476
2319296,0.477
2320310,0.476
2321324,0.471
2322338,0.470
2323352,0.481
2324366,0.487
2325381,0.491
2326396,0.486
2327410,0.484
2328424,0.485
2329438,0.474
2330452,0.482
2331466,0.481
2332480,0.478
2333494,0.482
2334509,0.468
2335524,0.470
2336538,0.482
2337552,0.472
2338566,0.473
2339580,0.481
2340594,0.478
2341608,0.471
2342622,0.477
2343637,0.480
2344651,0.468
2345665,0.478
2346679,0.475
2347693,0.466
2348707,0.476
2349721,0.472
2350735,0.468
2351749,0.475
2352767,0.470
2353782,0.470
2354796,0.476
2355810,0.481
2356824,0.470
2357838,0.467
2358852,0.466
2359866,0.476
2360918,0.477
2361932,0.473
2362946,0.471
2363960,0.468
2364974,0.480
2365988,0.478
2367002,0.472
2368016,0.473
2369030,0.480
2370044,0.469
2371058,0.473
2372072,0.473
2373086,0.484
2374100,0.481
2375114,0.491
2376128,0.492
2377142,0.487
2378156,0.476
2379170,0.489
2380184,0.485
2381198,0.496
2382212,0.485
2383226,0.497
2384240,0.498
2385254,0.495
2386268,0.492
2387286,0.494
2388300,0.493
2389314,0.502
2390328,0.496
2391342,0.504
2392356,0.504
2393370,0.505
2394384,0.493
2395399,0.495
2396414,0.511
2397428,0.504
2398442,0.490
2399456,0.504
2400470,0.496
2401484,0.508
2402498,0.507
2403512,0.504
2404527,0.496
2405541,0.494
2406555,0.493
2407569,0.507
2408583,0.508
2409597,0.499
2410611,0.497
2411625,0.505
2412640,0.493
2413655,0.505
2414670,0.493
2415684,0.495
2416698,0.490
2417712,0.502
2418726,0.502
2419740,0.494
2420754,0.504
2421772,0.507
2422786,0.488
2423800,0.487
2424822,0.492
2425836,0.496
2426850,0.494
2427864,0.496
2428878,0.489
2429892,0.492
2430906,0.476
2431930,0.488
2432944,0.480
2433958,0.489
2434972,0.484
2435987,0.484
2437001,0.479
2438015,0.481
2439029,0.486
2440043,0.499
2441057,0.483
2442071,0.490
2443095,0.492
2444109,0.482
2445123,0.486
2446138,0.486
2447153,0.482
2448167,0.482
2449181,0.485
2450195,0.491
2451209,0.483
2452223,0.484
2453237,0.487
2454251,0.485
2455266,0.496
2456284,0.487
2457298,0.490
2458312,0.489
2459326,0.489
2460340,0.484
2461354,0.499
2462368,0.488
2463382,0.497
2464396,0.488
2465410,0.488
2466424,0.495
2467438,0.491
2468452,0.504
2469466,0.497
2470480,0.488
2471494,0.491
2472509,0.489
2473524,0.493
2474539,0.499
2475553,0.492
2476567,0.496
2477581,0.488
2478595,0.502
2479609,0.494
2480623,0.497
2481637,0.496
2482651,0.506
2483665,0.504
2484679,0.492
2485693,0.496
2486707,0.500
2487721,0.494
2488735,0.504
2489749,0.496
2490767,0.504
2491781,0.507
2492795,0.492
2493809,0.495
2494823,0.509
2495837,0.504
2496851,0.499
2497865,0.509
2498879,0.498
2499893,0.500
2500908,0.508
2501922,0.496
2502936,0.500
2503950,0.499
2504964,0.505
2505978,0.499
2506992,0.508
2508006,0.494
2509020,0.508
2510034,0.502
2511048,0.507
2512062,0.505
2513076,0.505
2514090,0.499
2515104,0.496
2516118,0.503
2517132,0.507
2518146,0.499
2519160,0.496
2520174,0.512
2521188,0.496
2522202,0.512
2523216,0.497
2524230,0.511
2525248,0.507
2526262,0.509
2527276,0.508
2528290,0.497
2529304,0.507
2530318,0.499
2531332,0.508
2532346,0.496
2533360,0.507
2534374,0.497
2535388,0.502
2536402,0.508
2537416,0.509
2538430,0.497
2539444,0.497
2540458,0.494
2541472,0.505
2542486,0.489
2543500,0.513
2544514,0.508
2545528,0.511
2546542,0.508
2547556,0.509
2548570,0.504
2549584,0.500
2550598,0.508
2551612,0.504
2552627,0.503
2553641,0.508
2554655,0.498
2555669,0.503
2556683,0.504
2557697,0.510
2558711,0.490
2559763,0.494
2560781,0.496
2561795,0.506
2562809,0.492
2563823,0.491
2564837,0.504
2565851,0.497
2566865,0.493
2567879,0.507
2568893,0.494
2569907,0.494
2570921,0.504
2571935,0.492
2572949,0.499
2573963,0.494
2574977,0.504
2575991,0.491
2577005,0.492
2578019,0.498
2579033,0.492
2580047,0.488
2581061,0.504
2582075,0.492
2583089,0.492
2584103,0.489
2585118,0.504
2586132,0.490
2587146,0.504
2588160,0.489
2589174,0.495
2590188,0.491
2591202,0.497
2592216,0.489
2593230,0.504
2594244,0.504
2595262,0.488
2596276,0.496
2597290,0.506
2598304,0.492
2599318,0.503
2600332,0.494
2601346,0.503
2602360,0.503
2603374,0.492
2604388,0.494
2605402,0.493
2606416,0.489
2607430,0.482
2608444,0.491
2609458,0.491
2610472,0.493
2611486,0.488
2612500,0.477
2613514,0.488
2614528,0.482
2615542,0.481
2616556,0.494
2617570,0.495
2618584,0.496
2619598,0.493
2620612,0.501
2621626,0.483
2622640,0.495
2623654,0.498
2624668,0.486
2625682,0.500
2626696,0.495
2627710,0.492
2628724,0.496
2629742,0.497
2630756,0.492
2631770,0.503
2632784,0.506
2633798,0.500
2634812,0.496
2635826,0.510
2636840,0.507
2637854,0.509
2638868,0.491
2639882,0.504
2640896,0.511
2641910,0.494
2642924,0.497
2643938,0.498
2644952,0.497
2645966,0.496
2646980,0.496
2647994,0.495
2649008,0.493
2650022,0.503
2651036,0.506
2652050,0.503
2653064,0.508
2654078,0.492
2655092,0.499
2656106,0.505
2657120,0.502
2658134,0.504
2659148,0.504
2660162,0.496
2661176,0.496
2662190,0.502
2663204,0.504
2664222,0.497
2665236,0.496
2666251,0.498
2667265,0.505
2668279,0.499
2669293,0.497
2670315,0.508
2671329,0.506
2672343,0.503
2673357,0.499
2674371,0.506
2675385,0.506
2676400,0.502
2677414,0.499
2678428,0.510
2679442,0.508
2680456,0.505
2681470,0.508
2682484,0.510
2683498,0.500
2684512,0.507
2685536,0.499
2686551,0.511
2687574,0.503
2688588,0.508
2689602,0.493
2690616,0.500
2691630,0.496
2692644,0.505
2693658,0.511
2694672,0.497
2695686,0.504
2696700,0.512
2697714,0.506
2698732,0.505
2699746,0.502
2700760,0.500
2701774,0.497
2702788,0.498
2703802,0.504
2704816,0.494
2705830,0.497
2706845,0.500
2707859,0.505
2708873,0.495
2709887,0.502
2710901,0.510
2711915,0.496
2712929,0.496
2713943,0.504
2714957,0.506
2715971,0.508
2716985,0.506
2717999,0.508
2719013,0.496
2720027,0.507
2721041,0.506
2722055,0.496
2723069,0.499
2724083,0.510
2725097,0.508
2726111,0.510
2727125,0.509
2728139,0.508
2729153,0.493
2730167,0.507
2731181,0.511
2732195,0.510
2733213,0.511
2734227,0.496
2735241,0.492
2736255,0.498
2737269,0.502
2738283,0.505
2739297,0.497
2740311,0.504
2741325,0.507
2742340,0.495
2743354,0.493
2744368,0.496
2745382,0.493
2746396,0.495
2747410,0.505
2748424,0.505
2749438,0.500
2750452,0.508
2751466,0.507
2752480,0.496
2753494,0.498
2754508,0.506
2755522,0.506
2756536,0.503
2757550,0.494
2758602,0.502
2759616,0.504
2760630,0.493
2761644,0.492
2762658,0.505
2763672,0.504
2764686,0.496
2765700,0.503
2766714,0.497
2767732,0.504
2768746,0.504
2769760,0.512
2770774,0.506
2771788,0.495
2772802,0.500
2773816,0.504
2774830,0.505
2775844,0.493
2776858,0.495
2777872,0.497
2778886,0.509
2779900,0.496
2780914,0.500
2781928,0.499
2782942,0.503
2783956,0.494
2784970,0.512
2785984,0.504
2786998,0.503
2788012,0.510
2789026,0.494
2790040,0.504
2791054,0.508
2792068,0.499
2793083,0.512
2794097,0.509
2795111,0.504
2796125,0.495
2797139,0.495
2798153,0.512
2799167,0.510
2800181,0.500
2801195,0.508
2802207,0.499
2803222,0.507
2804236,0.509
2805250,0.508
2806264,0.511
2807278,0.497
2808292,0.500
2809306,0.509
2810320,0.502
2811334,0.506
2812348,0.497
2813362,0.506
2814376,0.509
2815390,0.503
2816404,0.496
2817418,0.510
2818432,0.506
2819446,0.509
2820460,0.510
2821474,0.504
2822488,0.498
2823502,0.497
2824516,0.496
2825530,0.509
2826544,0.493
2827558,0.506
2828572,0.506
2829586,0.504
2830600,0.512
2831614,0.498
2832628,0.515
2833642,0.499
2834656,0.497
2835670,0.509
2836684,0.495
2837702,0.502
2838716,0.496
2839730,0.504
2840744,0.511
2841758,0.500
2842772,0.498
2843786,0.500
2844800,0.516
2845814,0.511
2846828,0.507
2847842,0.511
2848856,0.510
2849870,0.513
2850884,0.509
2851898,0.513
2852912,0.509
2853926,0.513
2854940,0.497
2855954,0.497
2856968,0.513
2857982,0.506
2858996,0.499
2860010,0.497
2861024,0.511
2862038,0.510
2863052,0.502
2864066,0.509
2865080,0.496
2866094,0.510
2867108,0.498
2868122,0.510
2869136,0.508
2870150,0.504
2871164,0.504
2872182,0.498
2873196,0.504
2874210,0.512
2875224,0.499
2876238,0.513
2877252,0.511
2878266,0.510
2879280,0.512
2880294,0.513
2881308,0.500
2882322,0.499
2883336,0.502
2884350,0.515
2885364,0.500
2886378,0.499
2887392,0.511
2888406,0.498
2889420,0.500
2890434,0.500
2891448,0.506
2892462,0.504
2893476,0.506
2894490,0.513
2895504,0.510
2896518,0.500
2897532,0.497
2898546,0.512
2899560,0.505
2900574,0.512
2901588,0.511
2902602,0.515
2903616,0.499
2904630,0.504
2905644,0.503
2906662,0.512
2907676,0.513
2908690,0.503
2909704,0.504
2910718,0.500
2911732,0.514
2912746,0.505
2913760,0.504
2914774,0.508
2915796,0.497
2916810,0.503
2917824,0.506
2918838,0.516
2919852,0.502
2920866,0.499
2921880,0.504
2922894,0.511
2923908,0.504
2924922,0.507
2925936,0.508
2926950,0.504
2927964,0.505
2928978,0.489
2929992,0.491
2931006,0.488
2932020,0.504
2933034,0.490
2934057,0.500
2935071,0.507
2936085,0.491
2937099,0.497
2938113,0.487
2939127,0.496
2940151,0.498
2941169,0.503
2942183,0.489
2943197,0.498
2944211,0.490
2945225,0.488
2946239,0.498
2947253,0.490
2948267,0.498
2949281,0.494
2950295,0.494
2951309,0.490
2952323,0.485
2953337,0.488
2954351,0.504
2955365,0.505
2956379,0.491
2957431,0.491
2958445,0.494
2959459,0.494
2960473,0.491
2961487,0.504
2962501,0.495
2963515,0.489
2964529,0.506
2965543,0.493
2966557,0.496
2967571,0.491
2968585,0.509
2969599,0.492
2970613,0.495
2971627,0.504
2972641,0.492
2973655,0.504
2974669,0.492
2975687,0.492
2976701,0.506
2977715,0.493
2978729,0.496
2979743,0.497
2980757,0.508
2981771,0.506
2982785,0.491
2983799,0.508
2984813,0.504
2985827,0.497
2986841,0.496
2987855,0.509
2988869,0.498
2989883,0.493
2990897,0.509
2991911,0.495
2992925,0.502
2993939,0.496
2994953,0.492
2995967,0.502
2996981,0.496
2997995,0.529
2999009,0.531
3000023,0.537
3001037,0.533
3002051,0.526
3003065,0.537
3004079,0.519
3005093,0.520
3006108,0.520
3007122,0.519
3008136,0.530
3009150,0.522
3010168,0.520
3011182,0.527
3012196,0.519
3013210,0.522
3014224,0.513
3015238,0.516
3016252,0.518
3017266,0.524
3018280,0.523
3019294,0.521
3020308,0.512
3021322,0.524
3022336,0.520
3023350,0.509
3024364,0.511
3025378,0.510
3026392,0.521
3027406,0.514
3028420,0.514
3029434,0.520
3030448,0.520
3031462,0.509
3032477,0.512
3033491,0.509
3034505,0.512
3035519,0.516
3036533,0.503
3037547,0.519
3038561,0.514
3039575,0.511
3040589,0.519
3041603,0.505
3042617,0.519
3043631,0.514
3044649,0.520
3045663,0.516
3046677,0.513
3047691,0.520
3048705,0.514
3049719,0.509
3050733,0.516
3051747,0.510
3052761,0.514
3053775,0.509
3054789,0.513
3055803,0.513
3056817,0.506
3057831,0.504
3058845,0.509
3059859,0.499
3060873,0.513
3061887,0.517
3062901,0.515
3063915,0.512
3064929,0.512
3065943,0.511
3066957,0.512
3067971,0.512
3068985,0.502
3069999,0.502
3071013,0.502
3072027,0.496
3073041,0.500
3074055,0.508
3075069,0.508
3076083,0.507
3077097,0.496
3078111,0.510
3079125,0.507
3080143,0.505
3081157,0.508
3082171,0.504
3083185,0.512
3084199,0.512
3085213,0.508
3086227,0.507
3087241,0.507
3088255,0.507
3089269,0.508
3090283,0.512
3091297,0.509
3092311,0.511
3093325,0.506
3094339,0.508
3095353,0.505
3096367,0.498
3097381,0.507
3098395,0.509
3099409,0.509
3100423,0.505
3101437,0.510
3102451,0.507
3103465,0.510
3104479,0.510
3105493,0.508
3106507,0.505
3107521,0.509
3108535,0.497
3109549,0.497
